id,neighbourhood,room_type,availability_365,log_price,log_minimum_nights,log_number_of_reviews,log_reviews_per_month
590236,De Baarsjes - Oud-West,Entire home/apt,213,4.86753445,1.386294361,3.555348061,-0.820980552
590386,Watergraafsmeer,Entire home/apt,0,4.941642423,0.693147181,1.945910149,-2.407945609
590681,Zuid,Entire home/apt,0,5.010635294,0.693147181,2.079441542,-2.302585093
591951,Bijlmer-Oost,Entire home/apt,318,5.416100402,0,3.970291914,-0.430782916
593101,Centrum-Oost,Private room,236,4.17438727,1.098612289,5.627621114,1.517322624
593483,De Baarsjes - Oud-West,Entire home/apt,125,4.49980967,0.693147181,5.347107531,1.00795792
594474,Zuid,Entire home/apt,0,5.298317367,0.693147181,3.465735903,-0.94160854
600983,Centrum-Oost,Private room,25,4.49980967,0.693147181,5.308267697,0.916290732
601498,Oud-Oost,Entire home/apt,153,5.010635294,0,2.995732274,-1.386294361
601882,Centrum-West,Entire home/apt,0,5.010635294,1.386294361,2.995732274,-1.427116356
606871,Westerpark,Private room,255,4.418840608,0.693147181,5.451038454,1.128171091
609250,De Baarsjes - Oud-West,Entire home/apt,34,5.446737372,0.693147181,3.526360525,-0.84397007
612698,Buitenveldert - Zuidas,Entire home/apt,352,5.192956851,1.386294361,1.791759469,-2.407945609
613088,Noord-Oost,Private room,258,4.356708827,0,5.789960171,1.388791241
613110,IJburg - Zeeburgereiland,Private room,143,4.442651256,0,5.529429088,1.128171091
619662,Westerpark,Private room,0,4.234106505,0,5.272999559,0.879626748
620056,Westerpark,Entire home/apt,33,5.459585514,1.098612289,3.401197382,-0.994252273
621108,Centrum-West,Entire home/apt,0,5.010635294,1.609437912,3.583518938,-0.653926467
623123,De Baarsjes - Oud-West,Entire home/apt,30,4.787491743,1.098612289,2.63905733,-1.771956842
623652,Oud-Oost,Entire home/apt,27,5.361292166,1.386294361,3.17805383,-1.078809661
623734,De Baarsjes - Oud-West,Entire home/apt,0,4.941642423,1.386294361,2.890371758,-1.514127733
624485,Westerpark,Entire home/apt,0,4.248495242,0.693147181,4.262679877,-0.139262067
627188,Centrum-West,Private room,36,4.49980967,0.693147181,5.690359454,1.283707772
627213,De Pijp - Rivierenbuurt,Entire home/apt,0,5.010635294,1.098612289,2.63905733,-1.771956842
628465,De Baarsjes - Oud-West,Entire home/apt,0,4.828313737,0.693147181,3.583518938,-0.820980552
629670,Centrum-West,Entire home/apt,24,5.416100402,1.609437912,3.713572067,-0.673344553
631543,De Baarsjes - Oud-West,Entire home/apt,181,5.81711116,0.693147181,1.609437912,-2.813410717
632192,De Pijp - Rivierenbuurt,Entire home/apt,0,4.859812404,1.386294361,4.356708827,-0.040821995
632434,Centrum-West,Entire home/apt,0,4.828313737,1.609437912,3.044522438,-1.347073648
633585,De Pijp - Rivierenbuurt,Entire home/apt,127,4.553876892,1.609437912,4.317488114,-0.083381609
634170,Westerpark,Entire home/apt,274,4.605170186,4.110873864,4.890349128,0.494696242
635019,Bos en Lommer,Entire home/apt,11,4.905274778,1.791759469,4.189654742,-0.198450939
637742,Zuid,Entire home/apt,0,4.369447852,1.386294361,2.708050201,-1.560647748
639480,Bos en Lommer,Entire home/apt,0,4.65396035,0.693147181,0,-3.912023005
639981,De Baarsjes - Oud-West,Entire home/apt,0,4.65396035,1.609437912,3.091042453,-1.30933332
640062,Watergraafsmeer,Entire home/apt,0,4.59511985,1.386294361,3.63758616,-0.755022584
640623,Oud-Oost,Entire home/apt,92,4.49980967,0.693147181,3.828641396,-0.562118918
642190,Centrum-Oost,Entire home/apt,0,4.934473933,0.693147181,4.672828834,0.292669614
642247,De Baarsjes - Oud-West,Entire home/apt,4,4.787491743,1.791759469,3.496507561,-0.891598119
643845,Westerpark,Entire home/apt,0,4.59511985,1.609437912,2.833213344,-1.560647748
645568,Centrum-Oost,Private room,287,5.192956851,0.693147181,4.143134726,0.173953307
645579,Centrum-Oost,Entire home/apt,313,5.521460918,1.945910149,3.433987204,-0.223143551
647264,De Pijp - Rivierenbuurt,Private room,0,4.859812404,1.098612289,5.123963979,0.91228271
650232,De Pijp - Rivierenbuurt,Entire home/apt,125,5.010635294,1.098612289,3.433987204,-0.967584026
650245,Centrum-West,Entire home/apt,214,5.036952602,1.098612289,3.761200116,-0.634878272
652660,De Baarsjes - Oud-West,Entire home/apt,0,4.744932128,1.791759469,2.079441542,-2.302585093
652767,Oostelijk Havengebied - Indische Buurt,Private room,0,3.688879454,0.693147181,2.890371758,-1.514127733
652888,Westerpark,Entire home/apt,65,4.605170186,0,4.59511985,0.198850859
653459,Buitenveldert - Zuidas,Entire home/apt,10,5.135798437,1.386294361,2.197224577,-0.84397007
653596,De Baarsjes - Oud-West,Entire home/apt,0,4.941642423,1.098612289,3.36729583,-1.021651248
655216,Centrum-West,Private room,189,4.442651256,0,6.165417854,1.780024213
656268,Centrum-Oost,Entire home/apt,0,5.010635294,1.386294361,1.386294361,-2.302585093
658049,De Baarsjes - Oud-West,Private room,251,5.075173815,0.693147181,4.48863637,0.19062036
660856,Watergraafsmeer,Entire home/apt,0,5.323009979,1.098612289,3.465735903,-0.891598119
663390,Watergraafsmeer,Entire home/apt,0,5.135798437,1.386294361,2.48490665,-1.771956842
663697,Centrum-Oost,Entire home/apt,34,5.783825182,1.945910149,3.044522438,-1.30933332
664697,Oud-Noord,Entire home/apt,335,4.465908119,3.401197382,4.158883083,-0.235722334
665134,Westerpark,Entire home/apt,0,5.521460918,0.693147181,2.833213344,-1.560647748
666142,De Baarsjes - Oud-West,Entire home/apt,125,4.59511985,1.098612289,2.197224577,-2.040220829
667305,Noord-West,Entire home/apt,303,4.941642423,1.609437912,2.63905733,-1.609437912
667333,Centrum-West,Entire home/apt,0,4.990432587,1.098612289,3.36729583,-1.021651248
667928,Centrum-West,Entire home/apt,0,5.164785974,0.693147181,3.258096538,-1.139434283
669729,De Pijp - Rivierenbuurt,Entire home/apt,217,5.293304825,4.094344562,0.693147181,-3.506557897
670745,De Pijp - Rivierenbuurt,Entire home/apt,95,5.501258211,0.693147181,3.970291914,-0.415515444
670828,Centrum-West,Entire home/apt,0,5.247024072,1.098612289,3.17805383,-1.203972804
673453,De Pijp - Rivierenbuurt,Entire home/apt,0,4.828313737,2.302585093,3.044522438,-0.867500568
675673,Westerpark,Entire home/apt,0,4.605170186,0.693147181,2.48490665,-1.897119985
675886,De Baarsjes - Oud-West,Entire home/apt,0,4.234106505,0.693147181,1.386294361,-2.659260037
676922,Westerpark,Entire home/apt,0,5.365976015,0.693147181,2.708050201,-1.660731207
678393,Centrum-Oost,Entire home/apt,5,5.010635294,1.098612289,3.258096538,-1.139434283
679838,Centrum-Oost,Entire home/apt,0,5.686975356,1.098612289,3.663561646,-0.415515444
681038,De Baarsjes - Oud-West,Entire home/apt,0,4.49980967,0.693147181,2.944438979,-0.527632742
682461,Oud-Oost,Entire home/apt,206,5.272999559,0.693147181,3.526360525,-0.84397007
682748,De Baarsjes - Oud-West,Private room,29,5.521460918,0.693147181,2.63905733,-1.771956842
683431,De Pijp - Rivierenbuurt,Private room,105,4.382026635,0,5.799092654,1.738710248
685990,Geuzenveld - Slotermeer,Private room,317,4.17438727,1.386294361,5.509388337,1.118414916
686018,De Baarsjes - Oud-West,Entire home/apt,0,4.682131227,1.386294361,2.833213344,-1.560647748
689623,Centrum-Oost,Entire home/apt,277,4.787491743,3.17805383,4.356708827,0.067658648
690757,Centrum-West,Private room,284,5.164785974,0.693147181,5.860786223,1.477048724
691885,Westerpark,Entire home/apt,0,4.49980967,1.945910149,4.189654742,-0.162518929
692906,De Baarsjes - Oud-West,Entire home/apt,0,4.248495242,0.693147181,4.094344562,-0.301105093
693432,Centrum-West,Entire home/apt,196,5.480638923,1.945910149,4.709530201,0.336472237
693475,Oostelijk Havengebied - Indische Buurt,Private room,125,5.82008293,1.098612289,4.189654742,-0.162518929
693675,De Baarsjes - Oud-West,Entire home/apt,98,4.553876892,0,2.397895273,-1.771956842
696113,IJburg - Zeeburgereiland,Entire home/apt,234,4.787491743,1.609437912,3.044522438,-1.347073648
698672,De Baarsjes - Oud-West,Entire home/apt,125,4.934473933,1.386294361,3.828641396,-0.544727175
699991,Westerpark,Entire home/apt,191,4.553876892,0.693147181,3.970291914,-0.415515444
700797,De Baarsjes - Oud-West,Entire home/apt,188,5.010635294,1.945910149,5.043425117,0.657520003
700901,Centrum-Oost,Entire home/apt,0,5.521460918,1.098612289,0.693147181,-2.302585093
700993,De Pijp - Rivierenbuurt,Entire home/apt,1,5.003946306,1.098612289,3.135494216,-1.237874356
702120,Westerpark,Entire home/apt,125,4.779123493,1.609437912,3.135494216,-1.237874356
702124,De Pijp - Rivierenbuurt,Entire home/apt,0,4.382026635,0.693147181,2.397895273,-1.966112856
702894,Bos en Lommer,Entire home/apt,0,5.298317367,1.098612289,4.430816799,0.048790164
703716,De Baarsjes - Oud-West,Entire home/apt,6,4.787491743,0.693147181,2.079441542,-2.207274913
705423,Centrum-Oost,Entire home/apt,125,5.38907173,0,4.787491743,0.412109651
705509,Zuid,Entire home/apt,154,4.574710979,1.098612289,5.33753808,1.01523068
705935,Centrum-West,Entire home/apt,141,5.616771098,1.386294361,3.218875825,-1.171182982
706170,Watergraafsmeer,Entire home/apt,125,4.49980967,0,3.044522438,-1.347073648
708528,De Pijp - Rivierenbuurt,Private room,14,4.700480366,0.693147181,4.955827058,1.261297871
709056,Bos en Lommer,Entire home/apt,125,4.779123493,0.693147181,1.945910149,-2.302585093
711952,De Pijp - Rivierenbuurt,Entire home/apt,143,5.616771098,1.098612289,3.828641396,-0.544727175
713557,De Baarsjes - Oud-West,Entire home/apt,0,4.795790546,1.098612289,1.609437912,-2.525728644
713715,Centrum-West,Entire home/apt,0,5.003946306,0.693147181,1.791759469,-2.525728644
714243,De Baarsjes - Oud-West,Entire home/apt,0,4.59511985,0,4.077537444,-0.248461359
714884,Centrum-Oost,Entire home/apt,0,4.86753445,1.098612289,3.17805383,-0.356674944
715799,Centrum-Oost,Entire home/apt,257,5.135798437,0.693147181,3.850147602,-0.198450939
715856,Oud-Oost,Entire home/apt,125,4.828313737,4.094344562,4.317488114,0.086177696
716065,De Pijp - Rivierenbuurt,Entire home/apt,233,5.164785974,1.386294361,2.397895273,-1.966112856
716107,De Baarsjes - Oud-West,Entire home/apt,3,4.59511985,0.693147181,4.890349128,0.542324291
716781,Zuid,Entire home/apt,0,4.700480366,1.791759469,2.397895273,-1.386294361
719623,Centrum-West,Entire home/apt,0,5.049856007,1.386294361,4.442651256,0.076961041
721291,Westerpark,Private room,246,4.234106505,0.693147181,5.056245805,0.678033543
724346,De Pijp - Rivierenbuurt,Entire home/apt,111,4.59511985,0.693147181,3.091042453,-1.272965676
728144,Centrum-Oost,Entire home/apt,126,5.634789603,1.098612289,4.564348191,0.19062036
728145,De Pijp - Rivierenbuurt,Entire home/apt,348,5.521460918,0,3.828641396,-0.544727175
728527,Oostelijk Havengebied - Indische Buurt,Entire home/apt,0,4.442651256,0.693147181,4.465908119,0.148420005
728713,Centrum-Oost,Entire home/apt,0,4.442651256,0,1.098612289,-3.218875825
729260,Centrum-West,Entire home/apt,125,4.976733742,1.098612289,4.605170186,0.231111721
729317,Centrum-Oost,Private room,0,4.828313737,1.098612289,4.094344562,0.862889955
729395,Centrum-West,Private room,146,4.828313737,0.693147181,5.003946306,1.078409581
730916,Westerpark,Private room,0,4.248495242,1.098612289,5.710427017,1.345472367
730965,Oud-Oost,Entire home/apt,0,4.59511985,0.693147181,3.33220451,-0.994252273
731634,Oostelijk Havengebied - Indische Buurt,Entire home/apt,12,4.605170186,0,3.761200116,-0.597837001
731834,De Baarsjes - Oud-West,Entire home/apt,267,5.616771098,1.945910149,5.153291594,0.779324877
732509,Centrum-West,Entire home/apt,11,5.075173815,1.945910149,2.772588722,-1.609437912
733654,Centrum-Oost,Entire home/apt,0,5.010635294,1.609437912,2.197224577,-2.120263536
734886,Bos en Lommer,Entire home/apt,0,4.86753445,2.63905733,4.234106505,0.329303747
735973,De Baarsjes - Oud-West,Private room,0,4.48863637,0.693147181,4.919980926,0.693147181
740374,Zuid,Entire home/apt,327,4.934473933,0.693147181,3.912023005,-0.446287103
740616,Centrum-Oost,Private room,34,4.59511985,1.098612289,4.317488114,-0.061875404
740995,Centrum-Oost,Entire home/apt,0,4.779123493,1.098612289,4.990432587,0.625938431
741043,Westerpark,Entire home/apt,268,5.700443573,0.693147181,3.17805383,-1.171182982
741398,Centrum-West,Entire home/apt,0,5.164785974,1.098612289,3.850147602,-0.527632742
742160,Centrum-Oost,Entire home/apt,148,5.703782475,0.693147181,4.430816799,0.086177696
742634,Centrum-Oost,Entire home/apt,365,5.010635294,3.401197382,3.663561646,-0.713349888
744158,Centrum-Oost,Entire home/apt,70,5.560681631,1.945910149,2.564949357,-1.714798428
744386,Centrum-Oost,Entire home/apt,37,5.560681631,1.945910149,2.63905733,-1.46967597
744520,Centrum-Oost,Entire home/apt,43,5.560681631,1.945910149,2.708050201,-1.386294361
744574,Centrum-Oost,Entire home/apt,24,5.560681631,1.945910149,2.079441542,-2.040220829
744659,Oud-Oost,Private room,263,4.691347882,0.693147181,4.644390899,0.270027137
746067,Centrum-West,Entire home/apt,34,5.010635294,1.609437912,4.369447852,0.048790164
746807,De Pijp - Rivierenbuurt,Entire home/apt,0,4.86753445,1.386294361,3.091042453,-1.272965676
747847,De Baarsjes - Oud-West,Private room,120,4.094344562,0.693147181,3.688879454,-0.478035801
750743,Westerpark,Entire home/apt,0,5.010635294,1.098612289,2.197224577,-2.040220829
751774,Westerpark,Entire home/apt,10,5.293304825,1.098612289,3.63758616,-0.673344553
753720,De Baarsjes - Oud-West,Entire home/apt,3,5.480638923,0.693147181,3.258096538,-1.078809661
754020,De Pijp - Rivierenbuurt,Entire home/apt,210,5.38907173,0.693147181,4.077537444,-0.274436846
754613,Centrum-Oost,Entire home/apt,152,5.521460918,1.386294361,5.327876169,1.00063188
754769,De Baarsjes - Oud-West,Entire home/apt,0,5.393627546,0,4.709530201,0.392042088
755431,De Baarsjes - Oud-West,Private room,201,4.941642423,0.693147181,4.927253685,0.693147181
755982,Centrum-West,Entire home/apt,0,4.48863637,1.098612289,2.890371758,-1.30933332
758475,De Baarsjes - Oud-West,Entire home/apt,0,4.49980967,1.386294361,3.610917913,-0.733969175
758600,De Baarsjes - Oud-West,Entire home/apt,20,5.459585514,0.693147181,4.553876892,0.31481074
758706,Oud-Oost,Entire home/apt,157,4.65396035,1.098612289,3.784189634,-0.562118918
759060,Centrum-West,Entire home/apt,84,5.765191103,1.098612289,4.532599493,0.19062036
759299,De Baarsjes - Oud-West,Entire home/apt,125,5.416100402,1.386294361,1.791759469,-2.302585093
759402,De Baarsjes - Oud-West,Entire home/apt,125,4.836281907,1.098612289,3.526360525,-0.653926467
760035,De Pijp - Rivierenbuurt,Entire home/apt,0,4.553876892,1.098612289,3.044522438,-1.30933332
760074,Oostelijk Havengebied - Indische Buurt,Entire home/apt,120,4.382026635,1.609437912,1.791759469,-2.525728644
761411,Noord-Oost,Private room,272,4.025351691,0.693147181,5.407171771,1.036736885
768274,Centrum-West,Entire home/apt,346,5.416100402,1.098612289,4.060443011,-0.174353387
768737,Westerpark,Private room,113,4.691347882,0.693147181,5.468060141,1.184789985
770281,Zuid,Entire home/apt,0,4.905274778,0.693147181,3.135494216,-1.203972804
771217,Zuid,Entire home/apt,0,5.828945618,1.098612289,2.302585093,-1.386294361
771343,Centrum-West,Private room,36,4.779123493,0,5.723585102,1.754403683
771758,Slotervaart,Private room,305,3.688879454,0.693147181,5.017279837,0.717839793
772511,Centrum-West,Entire home/apt,0,4.86753445,0.693147181,2.995732274,-1.347073648
775655,Centrum-Oost,Private room,236,4.584967479,1.098612289,5.897153868,1.532556868
776288,Zuid,Entire home/apt,58,4.543294782,1.098612289,5.236441963,0.916290732
778820,De Baarsjes - Oud-West,Entire home/apt,0,4.941642423,1.098612289,0.693147181,-1.897119985
779175,Westerpark,Private room,182,4.382026635,1.098612289,4.17438727,-0.174353387
779297,De Pijp - Rivierenbuurt,Entire home/apt,0,5.135798437,1.098612289,2.48490665,-1.714798428
780674,Centrum-Oost,Entire home/apt,137,5.010635294,0.693147181,3.258096538,-0.94160854
780873,Oud-Oost,Entire home/apt,0,5.105945474,0.693147181,3.295836866,-1.049822124
781253,Centrum-West,Entire home/apt,0,5.003946306,1.098612289,3.850147602,-0.494296322
782254,Centrum-West,Entire home/apt,4,5.521460918,0,3.80666249,-0.544727175
784277,De Baarsjes - Oud-West,Entire home/apt,0,5.153291594,0,0,-3.506557897
784543,De Pijp - Rivierenbuurt,Entire home/apt,271,4.941642423,0.693147181,2.63905733,-1.660731207
784644,De Baarsjes - Oud-West,Entire home/apt,0,4.709530201,1.098612289,4.060443011,-0.223143551
787331,Zuid,Entire home/apt,156,4.700480366,0,1.386294361,-2.659260037
789630,Bos en Lommer,Entire home/apt,128,4.828313737,1.098612289,4.077537444,-0.210721031
789743,De Baarsjes - Oud-West,Entire home/apt,267,5.560681631,1.945910149,5.105945474,0.746687947
791690,Centrum-West,Entire home/apt,0,5.517452896,0.693147181,4.189654742,-0.162518929
791724,Centrum-Oost,Entire home/apt,0,5.220355825,1.609437912,3.63758616,-0.713349888
793499,De Baarsjes - Oud-West,Entire home/apt,125,4.700480366,1.098612289,3.258096538,-1.049822124
793845,De Baarsjes - Oud-West,Entire home/apt,131,4.382026635,0,3.828641396,-0.527632742
794322,Centrum-Oost,Private room,174,5.010635294,0.693147181,5.575949103,1.249901736
794927,Oostelijk Havengebied - Indische Buurt,Private room,228,4.317488114,1.386294361,5.669880923,1.316408234
796683,De Baarsjes - Oud-West,Entire home/apt,10,5.541263545,1.098612289,2.48490665,-1.386294361
797316,Zuid,Entire home/apt,0,4.787491743,0.693147181,3.135494216,-1.171182982
798189,Westerpark,Entire home/apt,0,4.59511985,1.098612289,3.091042453,-1.272965676
798941,De Pijp - Rivierenbuurt,Entire home/apt,0,4.700480366,0,0,-4.605170186
800095,De Baarsjes - Oud-West,Entire home/apt,125,5.192956851,1.098612289,3.761200116,-0.415515444
800723,De Baarsjes - Oud-West,Entire home/apt,156,4.820281566,1.386294361,2.708050201,-1.660731207
801513,De Baarsjes - Oud-West,Entire home/apt,187,5.164785974,1.098612289,3.871201011,-0.478035801
801544,De Pijp - Rivierenbuurt,Entire home/apt,5,5.010635294,0.693147181,4.33073334,0.039220713
805368,Centrum-West,Private room,185,4.700480366,1.386294361,5.908082938,1.549687908
807269,De Baarsjes - Oud-West,Entire home/apt,0,4.9698133,0.693147181,3.663561646,-0.673344553
807531,De Baarsjes - Oud-West,Entire home/apt,41,5.075173815,0.693147181,1.386294361,-1.966112856
809177,Centrum-West,Private room,131,5.700443573,0.693147181,1.791759469,-2.525728644
810730,Centrum-Oost,Entire home/apt,64,5.855071922,0.693147181,3.737669618,-0.616186139
811651,Centrum-West,Entire home/apt,356,5.105945474,1.945910149,2.302585093,-2.040220829
815050,Centrum-West,Entire home/apt,0,5.298317367,0.693147181,3.135494216,-1.139434283
815872,De Pijp - Rivierenbuurt,Entire home/apt,2,5.703782475,1.609437912,3.36729583,-0.94160854
816940,Zuid,Entire home/apt,125,4.49980967,1.098612289,4.007333185,-0.287682072
817058,De Baarsjes - Oud-West,Entire home/apt,43,5.247024072,0.693147181,3.526360525,-0.798507696
817716,Westerpark,Entire home/apt,0,4.859812404,0.693147181,3.63758616,-0.673344553
818079,Oostelijk Havengebied - Indische Buurt,Private room,264,4.828313737,0,6.021023349,1.675225653
818085,Centrum-West,Private room,152,4.828313737,0.693147181,5.105945474,0.982078472
